"","Unique_Id_Fin","tBodyAcc-mean()-X","tBodyAcc-mean()-Y","tBodyAcc-mean()-Z","tGravityAcc-mean()-X","tGravityAcc-mean()-Y","tGravityAcc-mean()-Z","tBodyAccJerk-mean()-X","tBodyAccJerk-mean()-Y","tBodyAccJerk-mean()-Z","tBodyGyro-mean()-X","tBodyGyro-mean()-Y","tBodyGyro-mean()-Z","tBodyGyroJerk-mean()-X","tBodyGyroJerk-mean()-Y","tBodyGyroJerk-mean()-Z","tBodyAccMag-mean()","tGravityAccMag-mean()","tBodyAccJerkMag-mean()","tBodyGyroMag-mean()","tBodyGyroJerkMag-mean()","fBodyAcc-mean()-X","fBodyAcc-mean()-Y","fBodyAcc-mean()-Z","fBodyAcc-meanFreq()-X","fBodyAcc-meanFreq()-Y","fBodyAcc-meanFreq()-Z","fBodyAccJerk-mean()-X","fBodyAccJerk-mean()-Y","fBodyAccJerk-mean()-Z","fBodyAccJerk-meanFreq()-X","fBodyAccJerk-meanFreq()-Y","fBodyAccJerk-meanFreq()-Z","fBodyGyro-mean()-X","fBodyGyro-mean()-Y","fBodyGyro-mean()-Z","fBodyGyro-meanFreq()-X","fBodyGyro-meanFreq()-Y","fBodyGyro-meanFreq()-Z","fBodyAccMag-mean()","fBodyAccMag-meanFreq()","fBodyBodyAccJerkMag-mean()","fBodyBodyAccJerkMag-meanFreq()","fBodyBodyGyroMag-mean()","fBodyBodyGyroMag-meanFreq()","fBodyBodyGyroJerkMag-mean()","fBodyBodyGyroJerkMag-meanFreq()","tBodyAcc-std()-X","tBodyAcc-std()-Y","tBodyAcc-std()-Z","tGravityAcc-std()-X","tGravityAcc-std()-Y","tGravityAcc-std()-Z","tBodyAccJerk-std()-X","tBodyAccJerk-std()-Y","tBodyAccJerk-std()-Z","tBodyGyro-std()-X","tBodyGyro-std()-Y","tBodyGyro-std()-Z","tBodyGyroJerk-std()-X","tBodyGyroJerk-std()-Y","tBodyGyroJerk-std()-Z","tBodyAccMag-std()","tGravityAccMag-std()","tBodyAccJerkMag-std()","tBodyGyroMag-std()","tBodyGyroJerkMag-std()","fBodyAcc-std()-X","fBodyAcc-std()-Y","fBodyAcc-std()-Z","fBodyAccJerk-std()-X","fBodyAccJerk-std()-Y","fBodyAccJerk-std()-Z","fBodyGyro-std()-X","fBodyGyro-std()-Y","fBodyGyro-std()-Z","fBodyAccMag-std()","fBodyBodyAccJerkMag-std()","fBodyBodyGyroMag-std()","fBodyBodyGyroJerkMag-std()"
"100","WALKING 18",0.275270463888889,-0.0193021235511111,-0.105426701018519,0.924856249814815,-0.245658343333333,-0.0533467674074074,0.0827405127388889,0.00967755690925926,-0.00439852361666667,-0.0281469680833333,-0.0795051739072222,0.100059097661111,-0.0932567367907407,-0.0423276259425926,-0.0625161782440741,-0.277415007037037,-0.277415007037037,-0.440357484444444,-0.434751752407407,-0.67970373962963,-0.365552454814815,-0.263852758518519,-0.495749177407407,-0.433942743203704,-0.0508128111537037,-0.0914208073277778,-0.431881872777778,-0.42277513962963,-0.619701108703704,-0.379633074074074,-0.428382529555556,-0.287678461157407,-0.549569407555556,-0.608070704444444,-0.478029756851852,-0.152792720368519,-0.245577576653148,-0.202139340294444,-0.327573529851852,-0.00901197965,-0.404269343462963,0.00620281894444444,-0.62293005,-0.0138171844740741,-0.734282695925926,0.153734007018519,-0.332505972407407,-0.2224208005,-0.400804571111111,-0.967086037962963,-0.946793830925926,-0.932565185185185,-0.396374656851852,-0.39278443462963,-0.650067704814815,-0.602181140555556,-0.550716502592593,-0.494248772222222,-0.645769592592593,-0.72971131537037,-0.634795781481482,-0.32969515787037,-0.32969515787037,-0.409991783259259,-0.563522516074074,-0.741206994259259,-0.32081030537037,-0.251057989925926,-0.399598134166667,-0.413407517777778,-0.401453016851852,-0.679103447777778,-0.622634114574074,-0.526471647592593,-0.546866873703704,-0.436650445740741,-0.421858465925926,-0.602234563481482,-0.770468885944444
"101","WALKING 19",0.275132985660377,-0.0163034744830189,-0.108857728,0.356081700754717,0.470646906603774,0.479058358679245,0.0752544089811321,0.0147878366832075,0.00288472363477358,-0.0281682256993283,-0.0645994430188679,0.0962314293830189,-0.0965042123584906,-0.0427903606490566,-0.0568895986037736,-0.967605159622641,-0.967605159622641,-0.987407544150943,-0.94115241245283,-0.990071440188679,-0.983495007169811,-0.963751116415094,-0.973024316792453,-0.266638344326415,0.00789801044169811,0.0345180717335849,-0.988468460377358,-0.978607129056604,-0.98584792754717,0.128046327188679,-0.0751159422139623,0.0206184274386226,-0.977474830754717,-0.97007089509434,-0.977139773584906,-0.0468242374509434,-0.34761403209434,-0.0660617344245283,-0.970372322830189,-0.00947450982875472,-0.98513327245283,0.258905094554717,-0.964668448490566,-0.166793018798113,-0.988158264528302,0.117175022537736,-0.981308673018868,-0.954001399433962,-0.962065612264151,-0.97717752490566,-0.971859994528302,-0.967038511886792,-0.988751427169811,-0.978695938301887,-0.988301399245283,-0.980901670754717,-0.962480482264151,-0.975158900566038,-0.987841547358491,-0.988434160377359,-0.989219727735849,-0.961933059811321,-0.961933059811321,-0.98549227,-0.951797378490566,-0.987502292075472,-0.980442820188679,-0.951823949056604,-0.958591177924528,-0.990151108113208,-0.980410783207547,-0.989442958490566,-0.982010963773585,-0.958707532830189,-0.976692539245283,-0.96261597,-0.984735627358491,-0.95194158509434,-0.987256680566038
"102","WALKING 2",0.278588405084746,-0.0163764206644068,-0.106773571542373,0.385939747966102,0.146175583728814,0.334182356542373,0.078312501440678,0.00953858002525424,6.78447127118644e-05,-0.0252591644374576,-0.086145645,0.117575519145763,-0.101330804728814,-0.0382912859830509,-0.0623018009830508,-0.974041870677966,-0.974041870677966,-0.98290212440678,-0.960877761525424,-0.987364359152542,-0.98201411,-0.96397096440678,-0.975770393728814,0.0450361291847458,0.163991167533898,0.237015555667797,-0.982713616101695,-0.973027038474576,-0.982594816779661,0.275049224645186,0.0199969447477966,0.117277989525424,-0.980568919830508,-0.977926958644068,-0.95689414440678,0.0575424256423729,-0.10275766289322,-0.0030368741559322,-0.969976415084746,0.259643012772881,-0.979755500847458,0.257145061284746,-0.967272613898305,-0.039788364879661,-0.982382092372881,0.230677509016949,-0.984222058983051,-0.962155620677966,-0.969909346101695,-0.979132889661017,-0.978564219152542,-0.973781450847458,-0.982616079322034,-0.973568964067797,-0.985352903728814,-0.984460927966102,-0.976642989491525,-0.958052607118644,-0.986882235932203,-0.985942667457627,-0.977482788983051,-0.96790067440678,-0.96790067440678,-0.9793319,-0.957985374915254,-0.982024749152542,-0.985419148644068,-0.962907051355932,-0.968528037118644,-0.984110491355932,-0.976276007966102,-0.986792497457627,-0.985731094067797,-0.976165964915254,-0.962439344576271,-0.97101771,-0.977714976271186,-0.959430260847458,-0.98257429
"103","WALKING 20",0.276400126037736,-0.0198896368571698,-0.114588207169811,0.766285008679245,-0.218361577169811,-0.0117818164150943,0.0886908103773585,-0.0255185368645283,0.00461720564358491,-0.0223517759528302,-0.0809608056649057,0.0837406292150943,-0.0837102545169811,-0.0280277604716981,-0.0609355965924528,-0.0467167094240755,-0.0467167094240755,-0.123928806718868,-0.024754877109434,-0.267409611528302,-0.216043600386792,0.281232055660377,-0.328975145377359,-0.201104773433962,0.0393755785728302,0.224126883298113,-0.210117914698113,0.0541026755849057,-0.399023137735849,-0.209085964779245,-0.425957812490566,-0.136980048974151,-0.173166141673585,-0.0650827357371698,-0.182846567884906,-0.104785011815094,0.00928953909207547,-0.0756666862815094,-0.0863769481301887,0.28768031845283,-0.0368546959573585,0.120760772166038,-0.142328088494717,0.211268089018868,-0.256859471894717,0.0413865332641509,-0.270002876660377,0.357724798679245,-0.288689264226415,-0.971526426226415,-0.961754787924528,-0.957801643396226,-0.164994151388679,0.132707379358491,-0.439306900754717,-0.295836324301887,-0.0146026490792453,-0.234980418226415,-0.317806170698113,-0.208644412811321,-0.29731742524717,-0.221253332226415,-0.221253332226415,-0.066620900454717,-0.125516585041509,-0.230553577815094,-0.293651231169811,0.309919052264151,-0.323381290924528,-0.193059193011321,0.14313276077434,-0.478021927169811,-0.337414705773585,0.00555548222075472,-0.325888584226415,-0.431749709490566,-0.113171767403774,-0.268093074132075,-0.252152971192453
"104","WALKING 21",0.279887413837209,-0.0171804184569767,-0.10970144244186,0.862959810813953,-0.323433593255814,-0.235003426860465,0.09387691755,-0.0164303607534884,-0.0162890749173256,-0.0511161517291395,-0.0482173110581395,0.105966984034884,-0.0964720208209302,-0.040311239203186,-0.0477894106197674,-0.312660688289535,-0.312660688289535,-0.473156996705814,-0.481604722546512,-0.662719608488372,-0.4383426277,-0.305225818751163,-0.489352077269767,-0.220007822500744,0.0147348732075581,0.0886059367624419,-0.483782017686047,-0.46519517422093,-0.57817092437907,-0.0595108822511628,-0.234398628237209,-0.166093952027907,-0.583376699302326,-0.579287416895349,-0.499410849709302,-0.108422378663953,-0.0132340408536046,-0.0967467310430233,-0.382604791,0.143866240247674,-0.426983257139767,0.212151437636047,-0.621244618139535,0.149880657317442,-0.693206947209302,0.246593916974419,-0.384760405104651,-0.237988306633721,-0.428935867895349,-0.961500977325581,-0.961621238139535,-0.945274965465116,-0.451686827774419,-0.444503422862791,-0.603345926616977,-0.65117951122093,-0.601510058837209,-0.479649919197674,-0.668449244651163,-0.668426237906977,-0.669883323139535,-0.385780215581395,-0.385780215581395,-0.430613551136046,-0.607519687906977,-0.695066684534884,-0.366148416069767,-0.253100677438372,-0.442662664140698,-0.468573428515116,-0.46035933605,-0.627316441372093,-0.674458381104651,-0.619183170348837,-0.525767706682558,-0.484198150988372,-0.442348432013953,-0.667371469418605,-0.721604231511628
"105","WALKING 22",0.277031299611111,-0.0182432648807593,-0.106084587255556,0.929541322407407,-0.239604045555556,0.0326654683333333,0.103119518992593,0.0190328388148148,0.0201696524055556,-0.0375678773074074,-0.0812846905055555,0.0587593651925926,-0.10203855247037,-0.0377230854277778,-0.0491241795825926,0.220101579579259,0.220101579579259,0.00354384075740741,-0.187911433707407,-0.462475563148148,0.0798408236796296,0.187758002557407,-0.30050854962963,-0.281778890911111,0.158872367131481,0.238442269012963,0.0158656041314815,0.0727268575296296,-0.370688772222222,-0.182128745092593,-0.239884430505556,-0.123860484825926,-0.114106075648148,-0.528451853888889,-0.151344375348148,-0.10963994754037,-0.0626863790718519,0.055685096077037,0.0736604007333333,0.243595450531481,0.0411152278574074,0.131817649422222,-0.385662075555556,0.0645586637555556,-0.57046982037037,0.307986358888889,0.196673291025926,0.175619021237037,-0.27819437837037,-0.951554725925926,-0.955759612777778,-0.931778664444444,0.0699662311703704,0.1095319887,-0.413154813148148,-0.275299814738889,-0.534197552777778,-0.237564558796296,-0.237678964518519,-0.654869686481481,-0.302032837240741,0.00422015720333333,0.00422015720333333,0.0230463123035185,-0.322209886394444,-0.566353948518519,0.23873731257963,0.0926047819537037,-0.325271173092593,0.0306762019148148,0.0721846948333333,-0.455325673333333,-0.327886100259259,-0.542165965740741,-0.338699758148148,-0.197541270774074,-0.0122021423444444,-0.396907550277778,-0.597880586481481
"106","WALKING 23",0.288636603372549,-0.0202300944543137,-0.115565222017647,0.916733068823529,-0.13574546972549,-0.172172230431373,0.0764171723823529,0.0515466318196078,0.0204224414098039,-0.0297161348705882,-0.0894954476058824,0.0772579289745098,-0.0696972221411765,-0.0219223837705882,-0.035342628454902,0.0743825397764706,0.0743825397764706,0.0264232115176471,0.0317611395098039,-0.0667478903647059,0.0600755832078431,0.0536893732078431,0.223045991117647,-0.273972270235294,-0.0145522156235294,0.105901618466667,0.0546326259764706,-0.125172099664706,0.0636534772588235,-0.204866434019608,-0.241268642182353,-0.257951197862745,-0.244804834352941,0.272566434509804,-0.160714281780392,-0.00726007478627451,0.0537315485156863,-0.0982102097588235,0.230886943131373,0.158031105901961,0.213463694078431,0.052351202102549,0.151175053517647,0.325879517509804,0.0603358706196078,0.222552269552941,-0.0587025605176471,0.0783527005135294,0.220061271254902,-0.950226075490196,-0.93549509,-0.891665588823529,0.0560538705490196,-0.121128337662745,-0.0305164193843137,-0.428232425490196,0.206422275705882,-0.192381768098039,-0.347013996862745,0.130594817172549,-0.396331692941176,0.103531545372549,0.103531545372549,0.170736884662745,0.0823068463215686,0.0505076940588235,-0.111199275978431,0.0208086070588235,0.114577551852941,-0.0428727263509804,-0.182824756058824,-0.127061215872549,-0.488842463333333,0.151821732207843,-0.280080428880392,-0.148325663105882,0.103217509278431,-0.171020279154902,-0.0404967121372549
"107","WALKING 24",0.277829618923077,-0.0216188438738462,-0.109233885984615,0.745513167230769,0.0208673910923077,-0.0189603136923077,0.0796386752169231,-0.000213396007692308,-0.0193014982553846,-0.0529873404046154,-0.0663079951307692,0.0978925652461538,-0.0673996945676923,-0.0445921743784615,-0.0724365858092308,-0.408545892615385,-0.408545892615385,-0.491086582,-0.491969530769231,-0.579959780769231,-0.572990075384615,-0.327617467630769,-0.444187780923077,-0.309202181646154,-0.00471102847692308,0.0812334129861538,-0.584784138769231,-0.451505167230769,-0.548181516307692,-0.176381111901538,-0.346437863070769,-0.313046904907692,-0.549902481076923,-0.554125661846154,-0.486206921076923,-0.00127359263092308,0.0168933227969231,-0.132106737970769,-0.519698102615385,0.177052742082154,-0.506227000615385,0.127071008989231,-0.601092693076923,0.3207074942,-0.633248011538462,0.233508306116,-0.552736986461538,-0.284609088023077,-0.396994530923077,-0.982841873384615,-0.96742021,-0.967550440923077,-0.565022508,-0.407816341538462,-0.565539608769231,-0.646177834307692,-0.559219456,-0.489014752461538,-0.567315994769231,-0.583561321384615,-0.623533797538461,-0.559062320307692,-0.559062320307692,-0.497568470461538,-0.626304101384615,-0.619151212461538,-0.545193456,-0.307970225353846,-0.418783078923077,-0.583835404769231,-0.400394786138462,-0.581547521692308,-0.677333837076923,-0.566028385538462,-0.537005371230769,-0.651649464615385,-0.490072383230769,-0.715625830615385,-0.627990933384615
"108","WALKING 25",0.281982158360656,-0.01913295747,-0.108334231278689,0.883916325737705,-0.0764063476229508,0.222943054688525,0.0917146453327869,-0.00704812992213115,-0.0147520234491803,-0.0108993624934426,-0.0865380570819672,0.0917081041311475,-0.125915257377049,-0.0455104245114754,-0.0662667391218033,-0.365334892131148,-0.365334892131148,-0.553612772295082,-0.378464220327869,-0.700757531967213,-0.548254995081967,-0.275406776065574,-0.553612492622951,-0.42488471852459,-0.150328414172131,-0.146641762155738,-0.613218143278689,-0.463872730327869,-0.687393842295082,-0.307654622208197,-0.532609804704918,-0.476534137918033,-0.398777101737705,-0.685017188196721,-0.526761847540984,-0.288004615791803,-0.391675465098361,-0.165627925480328,-0.494126013934426,-0.0520812398344262,-0.556187201311475,0.0936225647455738,-0.573718425081967,-0.152301350729508,-0.764689402786885,-0.0125586051177049,-0.497858855081967,-0.203645100691803,-0.457744889672131,-0.974683262622951,-0.951404700491803,-0.932404494754098,-0.592272353606557,-0.420501678032787,-0.705744956393443,-0.420226197213115,-0.599941967868852,-0.54325882295082,-0.531101338688525,-0.820516303278689,-0.660224754098361,-0.483108303016393,-0.483108303016393,-0.548280919344262,-0.499864068196721,-0.75665453442623,-0.480470189672131,-0.218644256736066,-0.450316811639344,-0.607088415081967,-0.412451976229508,-0.722857996065574,-0.433614152622951,-0.558548552295082,-0.591108205245902,-0.557635132229508,-0.542505585901639,-0.538430291147541,-0.763883457540984
"109","WALKING 26",0.268582669733929,-0.0196678370832143,-0.104915154642857,-0.341036869464286,0.662886119160714,0.555220481785714,0.0887402051071429,0.0127285316535714,-0.00750744181035714,-0.0160558794178571,-0.0887606155892857,0.159178207517857,-0.100053135928571,-0.0403539382142857,-0.0723171153571429,-0.972131019107143,-0.972131019107143,-0.989449796071429,-0.94793644125,-0.99198546125,-0.971789256071429,-0.97976379,-0.981403101785714,-0.1505256311625,0.195352174357143,0.268390289375,-0.98880841625,-0.985811910535714,-0.987206764107143,0.145850007303571,0.0977122623928571,0.112391094014643,-0.989120905357143,-0.982467743571429,-0.966347131607143,0.148636242441071,-0.09904690885,0.159369960339107,-0.9638668025,0.231259818,-0.988532228392857,0.332700769441071,-0.972804659642857,0.0583102686071429,-0.990137356785714,0.202359726942857,-0.968570465,-0.977764868928571,-0.977628478214286,-0.939677974642857,-0.983583960535714,-0.9762712725,-0.988805708035714,-0.985914802321429,-0.98897274,-0.990904730357143,-0.978244355357143,-0.964852120535714,-0.993396629107143,-0.988835227321429,-0.992485249285714,-0.955892525,-0.955892525,-0.988453874821429,-0.962504723928571,-0.989546145535714,-0.9673419,-0.977463986607143,-0.976837330357143,-0.98981769125,-0.987108295,-0.989286084821429,-0.991478702321429,-0.976177118035714,-0.967533655178571,-0.9579677775,-0.987277331964286,-0.962530461785714,-0.989158293392857
"110","WALKING 27",0.277548425961538,-0.0178215753076923,-0.106893427653846,-0.0459254863461538,0.404178431538462,0.606986902846154,0.0775794256538462,0.0123734405148077,-0.000776238990596154,-0.0202569298573077,-0.105330449596154,0.128771386173077,-0.100486783596154,-0.0353385353515385,-0.0660122018846154,-0.981387887307692,-0.981387887307692,-0.9878190275,-0.962479435576923,-0.994145524807692,-0.981630525961538,-0.981681234615385,-0.984258369038462,-0.0810827208019231,0.180594340288462,0.260542714096154,-0.986322043846154,-0.985242725769231,-0.986974796346154,0.140671312528462,0.0291836500173077,0.135822006351923,-0.987678995192308,-0.985586865384615,-0.973536570961538,0.0803295329384615,-0.0390897971134615,0.112893670392308,-0.978975048653846,0.341664933930769,-0.986530584423077,0.427012486571154,-0.977453233846154,0.0879027429282692,-0.992771793653846,0.295127306426923,-0.980798005384615,-0.980967212884615,-0.980955449615385,-0.972036226538462,-0.992613583653846,-0.984348495384615,-0.986079665384615,-0.98495291,-0.988793644615385,-0.989534168076923,-0.983105027115385,-0.971912563076923,-0.993363449807692,-0.992675735576923,-0.991635064230769,-0.976080548269231,-0.976080548269231,-0.987222268269231,-0.968191926346154,-0.992350210192308,-0.980583399230769,-0.980904993653846,-0.979924566923077,-0.987086240769231,-0.985749065576923,-0.989177974230769,-0.990110797115385,-0.9818940775,-0.973947223653846,-0.977714176730769,-0.987106863269231,-0.967980990576923,-0.992057774038462
"111","WALKING 28",0.277298728235294,-0.017320409472549,-0.110365255372549,0.905407106862745,-0.107669307941176,0.120962527488235,0.076869156745098,0.0129968915109804,-0.00702492798647059,-0.0337196874288235,-0.0697846525686275,0.0866302569019608,-0.102688490031373,-0.0430525715098039,-0.0538942108941176,-0.935445550784314,-0.935445550784314,-0.961673390392157,-0.925703071568627,-0.967660655490196,-0.971736555882353,-0.913435241764706,-0.940724063137255,-0.00261327402941176,-0.0463980329039216,-0.0214611667117647,-0.966863200588235,-0.942590678235294,-0.965427296470588,0.16156244104902,-0.236995740892157,-0.080531499827451,-0.924307674901961,-0.95378921,-0.938148387647059,-0.11317305702549,-0.263588001705882,-0.102084237015686,-0.93756643254902,0.0241702062745098,-0.954459194313726,0.185827507488235,-0.933749372745098,-0.182298282490196,-0.965397779019608,-0.0570214021392157,-0.977238258627451,-0.900460316078431,-0.921279828431373,-0.985557818823529,-0.961562408823529,-0.948140626470588,-0.966712334117647,-0.942139055882353,-0.970269284705882,-0.932740424313726,-0.948411724313725,-0.940776629215686,-0.951838343137255,-0.973769539215686,-0.961079451764706,-0.929490559411765,-0.929490559411765,-0.955999322941177,-0.918128697254902,-0.964051037254902,-0.979993812745098,-0.900058246862745,-0.916939356470588,-0.969615949215686,-0.945915329215686,-0.973868732941176,-0.936096725686275,-0.946186459803922,-0.947218498235294,-0.936091503921569,-0.957211906666667,-0.922558163137255,-0.964631717843137
"112","WALKING 29",0.286416014230769,-0.0157772832115385,-0.112555840365385,0.0711365369230769,0.589231814615385,0.481845116730769,0.0822678815057692,0.0002577915,-0.00149405278576923,-0.0226689559230769,-0.0749457103557692,0.0857826945,-0.101794355865385,-0.0351382323076923,-0.0532137059365385,-0.965497234980769,-0.965497234980769,-0.977984638461538,-0.948240317307692,-0.987151875384615,-0.970384518461539,-0.967779930596154,-0.967877221153846,-0.101949400242308,0.263091385371154,0.269030223923077,-0.978341464807692,-0.968358414657692,-0.978762641346154,0.180486449484231,0.110477157988462,0.147389108657692,-0.975026450384615,-0.979572503461538,-0.964222488076923,0.164956258457692,-0.0197389522326923,0.158248154305769,-0.968171097884615,0.345156773615385,-0.974988050096154,0.438322967980769,-0.969578004038462,0.112429142838462,-0.988551784230769,0.353012421403846,-0.96953315,-0.96807421125,-0.961222044,-0.974851394807692,-0.991400122692308,-0.974486343653846,-0.978584704038462,-0.969871767365385,-0.981868316923077,-0.980531151730769,-0.975086583653846,-0.963445002884615,-0.981969406153846,-0.988696470576923,-0.985676501153846,-0.962129975384615,-0.962129975384615,-0.976752487884615,-0.960822765,-0.988407861730769,-0.969409577115385,-0.969479586923077,-0.960094929076923,-0.980841942115385,-0.974237090576923,-0.983625300192308,-0.982312994230769,-0.972827370192308,-0.966503091346154,-0.964783816730769,-0.978056736730769,-0.962055689230769,-0.988732443461538
"113","WALKING 3",0.273955450508475,-0.0188114327847458,-0.106389698938983,0.297057740338983,0.385505241084746,0.199271610661017,0.076165804359322,0.0114946121711864,0.00262284787270339,-0.0325650848084746,-0.0672953323305085,0.11454263780339,-0.0979606390847458,-0.0423794127271186,-0.0611247563254237,-0.713387262711864,-0.713387262711864,-0.740525842542373,-0.778809418135593,-0.847364080847458,-0.757094734033898,-0.663791264440678,-0.762756226440678,-0.139915748405085,0.196886183583051,0.124532684401695,-0.751843008949153,-0.697470796576271,-0.817937040338983,0.0259657739830509,-0.13489537340678,-0.187732465328814,-0.770544557627119,-0.842785955084746,-0.777885880677966,-0.0377305677288136,-0.0975474184440678,0.0550293085250847,-0.729097973050847,0.14423264149322,-0.717419311779661,0.0894516332322034,-0.831550437118644,0.0270604325932203,-0.866739689322034,0.122780979423729,-0.767486103728814,-0.643623846105085,-0.73912257440678,-0.981927049322034,-0.972237982881356,-0.947630816610169,-0.741562738898305,-0.657386294338983,-0.819955101355932,-0.82391281559322,-0.837341911694915,-0.789854788474576,-0.768028106779661,-0.883179756610169,-0.830751149152542,-0.733092961016949,-0.733092961016949,-0.694004509513559,-0.816396601864407,-0.849114549152542,-0.772298774237288,-0.655528110128814,-0.746718504237288,-0.754260964237288,-0.637512982335593,-0.821026470508475,-0.841187252372881,-0.835807239152542,-0.813465633728814,-0.777547874576271,-0.668081026355932,-0.838414395254237,-0.838995791525424
"114","WALKING 30",0.283801122608696,-0.0176603736826087,-0.105862884326087,0.227469381956522,0.459099272800913,0.54849802323913,0.0756772429565217,0.00959081315695652,0.000154427782608696,-0.0292012441304348,-0.0739461374304348,0.0803164449347826,-0.0987089365869565,-0.0401064832847826,-0.05315338495,-0.972772675,-0.972772675,-0.982593941086957,-0.959455860217391,-0.988590432608696,-0.981447548043478,-0.960766154565217,-0.974689335869565,-0.177832556284783,0.0418976956195652,0.140746811652174,-0.98333271673913,-0.971571931086956,-0.982552727391304,0.0990956929630435,-0.16743386883913,-0.0247232226086957,-0.973705838695652,-0.977208272391304,-0.967526569565217,-0.082147888726087,-0.326069196195652,-0.0136381638195652,-0.968905215,0.151750303380435,-0.978518340434783,0.260855957978261,-0.967921376304348,-0.141243780126087,-0.986159026521739,0.120930661195652,-0.982248045869565,-0.95662996173913,-0.968830207826087,-0.984288416521739,-0.989103462391304,-0.980003888043478,-0.98351719673913,-0.970639859782609,-0.985037673913044,-0.975260380652174,-0.974393738043478,-0.966112922608696,-0.985473302608696,-0.987424363913043,-0.985037143695652,-0.96621955673913,-0.96621955673913,-0.97786534173913,-0.956077326956522,-0.985151325217391,-0.982617113695652,-0.956549230217391,-0.967359125217391,-0.985323768043478,-0.971693845434783,-0.986132924347826,-0.975946052608696,-0.973021360434783,-0.968836359347826,-0.969127293043478,-0.976115259130435,-0.956182336956522,-0.984542086521739
"115","WALKING 4",0.278435701034483,-0.0159137152622414,-0.11249148662069,0.929991942241379,-0.0777407096603448,0.140465978913793,0.0803522296568965,0.00931831537241379,-0.0152782740844828,-0.0447576949258621,-0.0855893401362069,0.0692250828586207,-0.09703453935,-0.0403518161724138,-0.0467102766724138,-0.171857600744828,-0.171857600744828,-0.301426095838448,-0.40545043562069,-0.640687957931035,-0.255380583551724,-0.126925248567241,-0.545921526896552,-0.260053349551724,0.077897338112069,-0.0273363382162414,-0.287102017996552,-0.226495831777586,-0.648292711034483,-0.208411152708621,-0.319028009934483,-0.247654460146552,-0.321228367044828,-0.69893498,-0.433781419241379,-0.128806507851724,-0.261534694206897,0.201053010931034,-0.242634090824138,0.178608372125862,-0.272539881053448,0.0869032193372414,-0.539013934655172,0.0410754855586207,-0.684394877586207,0.168005541306897,-0.209531221012069,-0.134646328319828,-0.488343213275862,-0.970463887758621,-0.947649148793103,-0.950831340172414,-0.238438999445,-0.184795321010345,-0.681076943275862,-0.448712975448276,-0.657078443275862,-0.548629896551724,-0.458035781896552,-0.812945234827586,-0.481170442362069,-0.280665791603448,-0.280665791603448,-0.290781127051724,-0.500787188103448,-0.692113474655172,-0.195194304734483,-0.198340612677586,-0.499167238965517,-0.258473514625862,-0.195893448022414,-0.712860765,-0.491583545241379,-0.638652920172414,-0.63747301137931,-0.418114565741379,-0.3227338485,-0.56219160137931,-0.725371456551724
"116","WALKING 5",0.27767664362069,-0.0190143078340172,-0.111071738810345,0.0576697748275862,0.552772255086207,0.165085607672414,0.084379528,0.00796366437241379,0.00272546359965517,-0.0287215932810345,-0.0744476024637931,0.11563851687931,-0.104838257253448,-0.0432880744103448,-0.0611403689293103,-0.663334860639655,-0.663334860639655,-0.721427054965517,-0.742462154827586,-0.787735298965517,-0.7072741175,-0.632460819060345,-0.788680247413793,-0.203660184141379,0.292441570894828,0.157595157460345,-0.739431653448276,-0.696124238413793,-0.823583312586207,0.0159610819775862,-0.0470675162775862,-0.0347095910862069,-0.750692583965517,-0.809469701724138,-0.704043774137931,-0.00158535078448276,0.116626101310345,0.111970201222414,-0.712217079965517,0.285661610884483,-0.719778868801724,0.155121432932759,-0.792167519655172,0.266545643982759,-0.821526142068965,0.0362451669441379,-0.699046720637931,-0.608409810672414,-0.784413066034483,-0.960855206896552,-0.974890725172414,-0.97388053637931,-0.721105459982759,-0.669703475555172,-0.834459686206897,-0.80720027862069,-0.805411132241379,-0.748604086551724,-0.755126019724138,-0.82791189637931,-0.692486057053448,-0.744524425,-0.744524425,-0.731742566724138,-0.799125193448276,-0.800976161896552,-0.696192898637931,-0.620787776718966,-0.799437890172414,-0.727016721275862,-0.66300608415,-0.843658808793103,-0.825437276551724,-0.804503135517241,-0.788730295344828,-0.805086992931034,-0.749456769137931,-0.841581958793103,-0.789961555517241
